14,202692,Alec Burks,105.1,112.3,217.40
15,201142,Kevin Durant,114.5,102.9,217.40
16,201935,James Harden,115.6,108.9,224.50
17,1627750,Jamal Murray,113.9,110.2,224.10
18,203078,Bradley Beal,111.7,113.5,225.20
19,1629029,Luka Doncic,116.7,111.4,228.10
20,203999,Nikola Jokic,120.2,112.6,232.80
21,1628368,De'Aaron Fox,112.1,116.5,228.60
22,203935,Marcus Smart,120.4,112.7,233.10
